timestamp;emg1;emg2;emg3;emg4;emg5;emg6;emg7;emg8
1226903774;3;5;-5;0;0;2;1;0
1226905407;3;0;-8;-1;-3;-3;-2;-2
1226905407;-7;-4;7;-2;-2;-2;0;-12
1226926100;-3;5;-1;0;-1;-4;-3;-2
1226926100;2;1;-9;-2;2;0;0;8
1226927765;5;1;6;0;-6;0;4;6
1226927765;0;0;-8;-3;1;-1;1;3
1226939978;0;1;3;3;4;0;-1;-1
1226939978;-5;-7;1;-6;-1;-4;0;1
1226948756;1;0;-3;0;-3;0;-2;-9
1226948756;2;1;-6;0;0;1;1;3
1226963689;-1;-3;-1;-1;-1;-3;-3;-2
1226963689;1;-2;-9;1;-1;-2;-1;4
1226965283;-7;-2;1;1;0;0;-1;-6
1226965283;7;3;1;-1;0;2;0;2
1226986128;-2;-2;0;1;1;4;0;8
1226986128;2;-2;-1;1;-3;0;0;-4
1226987762;-2;-1;-2;-3;7;-3;-4;-4
1226987762;-1;0;-3;1;-8;-3;0;0
1226999954;-1;0;0;-2;-2;-1;-2;-3
1226999954;1;-2;5;-1;0;1;-1;-2
1227008812;1;3;-5;-1;2;1;0;0
1227008812;-6;-1;-7;2;4;2;0;3
1227023763;1;1;6;-2;-5;-4;-1;4
1227023763;-1;-5;0;-4;-6;-7;-2;-5
1227025281;-2;-2;-4;0;-1;1;-2;-5
1227025281;-3;0;-2;-1;1;2;-1;0
1227046181;-2;0;-6;0;-2;0;2;0
1227046181;-2;1;2;0;-2;-2;-2;5
1227047793;-1;1;-5;-4;-4;-2;0;-7
1227047793;0;-7;-1;-3;0;0;-1;1
1227059780;2;2;3;0;0;-2;-2;2
1227059780;-1;0;-5;-2;0;0;-1;1
