timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
109024998283,0,1,-1,0,-10,4,0,0
109024998975,1,-3,-3,-2,-1,-4,0,5
109024998975,2,2,1,2,9,6,2,-15
109025012033,0,-1,-2,-4,-2,-2,-2,-1
109025012033,-2,-2,-1,-5,-11,-2,-2,-4
109025012619,0,-2,-2,5,20,7,2,-1
109025012619,0,2,3,2,-10,-1,-1,19
109025034301,0,-2,0,1,10,-5,-2,-4
109025034301,0,0,-1,-11,-29,-2,0,-2
109025035064,0,-1,0,5,3,-6,-3,-3
109025035064,0,-2,-2,-6,-6,-2,-1,0
109025057476,1,0,0,6,8,1,0,-2
109025057476,-1,0,1,-3,-6,0,0,4
109025058313,-3,-2,-4,-8,-12,-7,-2,1
109025058313,0,-2,-2,-1,2,3,-1,-5
109025071837,-1,3,-2,-3,0,-3,-2,6
109025071837,0,-3,0,-1,0,-4,1,-2
109025072640,1,0,1,8,9,3,3,-2
109025072640,-6,-3,-3,-3,-11,-3,0,2
109025094497,-2,-1,-3,-2,8,1,-2,-1
109025094497,-1,1,-1,-1,-7,-1,-2,6
109025095161,-1,-2,-1,-1,12,1,3,-17
109025095161,1,-2,-1,-5,-25,-9,-4,-6
109025117498,0,0,1,1,-5,2,1,-1
109025117498,-1,1,1,8,44,3,2,-1
109025118289,-1,-1,0,-4,-18,-5,-7,3
109025118289,1,-1,-2,2,22,3,-1,-2
109025131778,-1,-2,-4,-6,13,1,-3,-4
109025131778,1,-1,-2,-1,-10,-2,1,-4
109025133615,-2,0,1,10,3,-1,-4,10
109025133615,-3,2,-1,-9,13,4,0,-9
109025154353,1,1,-1,-2,-20,-1,3,8
109025154353,-1,-3,-2,-8,-16,-5,-1,2
109025155088,-3,-2,1,14,13,9,2,-16
109025155088,0,2,-1,-8,-35,-6,-2,2
109025177491,-2,-3,-3,-8,-12,1,-1,0
109025177491,-2,-1,-3,-3,-11,-2,-1,-1
109025178276,0,-1,0,-6,-1,-4,-3,0
109025178276,1,-1,1,5,-2,1,-2,8
109025191883,-5,0,0,1,8,-3,-1,-7
109025191883,0,0,-1,-1,-3,2,-3,2
109025192636,3,0,-4,-2,18,-3,0,7
109025192636,-1,-2,-1,1,-2,3,1,3
109025214489,2,-2,0,2,-8,-3,1,1
109025214489,-2,-2,-1,2,3,-2,-3,-7
109025215122,0,-1,-2,-7,13,4,1,2
109025215122,-2,-1,-3,2,-7,-1,2,1
109025237522,-2,-2,1,-8,-21,-6,-5,-13
109025237522,0,-1,-3,6,1,0,-4,-5
109025238287,0,0,0,-4,28,3,1,17
109025238287,-1,-1,-1,4,23,4,1,-1
109025251275,1,-2,-1,8,-29,-2,5,12
109025251275,1,4,2,0,-17,-7,-7,-9
109025259526,-5,-4,-4,1,-9,8,6,3
109025259526,-3,0,-1,1,27,-3,-1,-5
109025274340,5,0,-1,-25,-18,0,1,5
109025274340,-8,2,2,0,-4,10,10,-1
109025275136,6,0,0,6,-12,-11,-4,-9
109025275136,-4,-7,-3,0,-16,-6,-8,-6
109025297649,0,3,1,11,28,10,3,-11
109025297649,-3,-3,-4,-13,10,-8,-9,9
109025298356,1,2,0,-5,1,1,11,0
109025298356,0,0,-2,-1,5,6,-13,-6
109025311269,0,-2,-2,-2,-17,-15,0,-4
109025311269,0,-2,-1,4,-7,7,-16,-7
109025319144,1,0,2,-2,-18,-1,35,4
109025319144,0,2,0,-5,-37,-2,-4,4
109025334335,-1,-3,2,8,-3,4,-2,3
109025334335,1,-5,-6,-14,-20,14,3,2
109025335105,0,1,-1,-20,-49,-11,-12,-4
109025335105,4,-1,1,13,59,1,10,5
109025357576,1,3,1,8,6,8,6,22
